sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:01:03;20.60;;;3.78;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:03:57;28.87;;;3.30;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:06:35;22.40;;;3.50;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:09:16;26.83;;;3.08;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:12:03;27.73;;;4.72;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:14:43;23.55;;;2.92;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:17:29;30.37;;;4.18;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:19:57;15.68;;;2.45;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:22:47;20.33;;;3.47;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:25:27;17.65;;;3.28;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:28:19;14.30;;;2.72;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:31:04;23.73;;;3.30;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:33:41;22.40;;;3.67;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:36:13;23.05;;;3.85;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:38:50;25.50;;;4.60;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:41:28;21.92;;;2.60;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:44:13;20.83;;;3.50;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:47:01;28.40;;;3.10;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:49:40;19.33;;;3.60;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:52:11;25.37;;;3.25;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:54:37;17.50;;;2.50;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T00:57:21;22.52;;;3.10;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:05:47;22.90;;;3.03;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:08:26;19.35;;;3.10;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:11:08;20.55;;;3.37;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:16:37;25.55;;;3.17;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:19:36;14.20;;;2.67;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:22:05;22.30;;;2.90;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:24:55;22.95;;;2.97;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:27:27;24.17;;;3.22;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:30:41;24.52;;;3.15;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:38:00;16.23;;;2.40;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:41:10;15.52;;;2.58;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:43:23;21.30;;;2.97;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:54:04;15.18;;;2.40;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T01:56:53;10.95;;;2.45;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T02:11:10;10.73;;;1.85;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T02:25:39;11.07;;;1.87;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T02:38:55;3.30;;;1.12;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T02:41:46;4.87;;;1.00;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T02:44:22;5.90;;;1.12;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T02:46:52;7.07;;;1.60;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T02:49:23;5.68;;;1.40;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T02:51:51;4.60;;;1.30;;
31702;SDS011;18872;53.44191524;-1.46924973;2020-02-09T02:54:50;6.95;;;1.27;;
