sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:00:52;11.97;;;2.00;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:03:18;11.87;;;1.93;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:05:44;16.67;;;2.63;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:08:12;15.03;;;2.83;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:10:38;13.97;;;1.97;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:13:07;15.27;;;2.27;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:15:33;13.63;;;1.83;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:17:59;9.57;;;1.73;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:20:27;14.47;;;2.50;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:22:55;9.00;;;1.93;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:25:21;11.47;;;2.07;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:27:47;11.27;;;2.17;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:30:13;15.60;;;2.37;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:32:41;15.60;;;2.40;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:35:07;14.57;;;2.00;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:37:34;14.00;;;2.10;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:39:59;19.80;;;2.90;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:42:25;14.80;;;2.17;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:44:53;10.90;;;2.30;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:47:22;10.43;;;1.97;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:49:48;12.23;;;2.00;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:52:17;11.93;;;1.60;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:54:42;11.20;;;1.80;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:57:08;16.80;;;2.47;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T00:59:42;10.27;;;1.70;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:02:08;12.33;;;1.80;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:04:43;10.20;;;1.87;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:07:27;15.27;;;2.17;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:10:31;12.27;;;2.50;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:13:16;13.87;;;2.80;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:16:00;10.77;;;2.10;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:18:32;17.77;;;2.20;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:21:06;13.40;;;2.77;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:23:32;15.67;;;2.07;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:25:57;10.50;;;2.03;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:28:26;11.40;;;1.87;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:30:54;17.60;;;2.47;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:33:20;12.20;;;2.47;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:35:46;20.10;;;2.80;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:38:11;11.17;;;2.40;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:40:40;16.87;;;3.60;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:43:06;19.63;;;2.63;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:45:32;17.60;;;2.37;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:47:58;11.47;;;1.67;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:50:27;13.67;;;2.47;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:52:52;13.83;;;2.47;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:55:20;15.50;;;1.90;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T01:57:47;11.67;;;1.90;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:00:16;16.30;;;2.00;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:02:46;13.63;;;2.73;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:05:20;13.27;;;2.23;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:07:48;14.63;;;1.97;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:10:18;13.83;;;2.10;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:12:46;9.97;;;2.00;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:15:22;14.00;;;2.13;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:17:54;12.10;;;2.00;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:26:43;15.07;;;1.80;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:29:33;18.00;;;2.40;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:32:21;11.90;;;2.50;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:34:51;15.23;;;2.23;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:40:23;13.37;;;2.10;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:42:52;12.30;;;1.60;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:45:26;18.10;;;2.30;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:47:53;14.80;;;2.63;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:50:24;13.83;;;2.13;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:52:51;8.50;;;1.70;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:55:17;11.27;;;3.00;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T02:57:45;10.20;;;2.17;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:00:12;16.60;;;1.70;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:02:43;11.00;;;2.03;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:05:11;14.67;;;2.10;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:07:40;15.97;;;2.50;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:10:20;12.10;;;2.13;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:13:30;14.60;;;2.47;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:16:03;16.30;;;2.37;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:19:12;15.13;;;2.40;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:21:38;14.70;;;2.03;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:24:13;11.70;;;2.20;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:26:49;13.63;;;2.43;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:29:18;11.87;;;1.80;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:31:45;11.23;;;1.50;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:34:11;12.77;;;2.30;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:36:39;16.27;;;2.37;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:39:08;14.13;;;2.53;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:41:43;9.27;;;1.73;;
20978;SDS011;10648;53.356;-1.504;2020-02-18T03:44:11;15.73;;;2.67;;
