sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:01:39;12.10;;;6.07;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:04:05;19.05;;;6.07;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:06:31;22.77;;;5.45;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:08:58;20.73;;;5.78;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:11:27;21.00;;;6.10;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:13:54;15.57;;;7.50;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:16:22;14.40;;;5.57;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:18:47;15.43;;;6.62;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:21:14;15.57;;;6.05;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:23:44;20.62;;;5.18;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:26:17;15.88;;;5.75;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:28:43;14.73;;;5.53;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:31:09;18.52;;;4.95;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:33:35;24.02;;;5.70;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:36:02;13.23;;;4.57;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:38:27;13.20;;;5.20;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:40:53;13.30;;;5.35;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:43:18;13.85;;;4.97;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:45:45;16.23;;;4.53;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:48:12;13.93;;;5.30;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:50:37;11.90;;;5.10;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:53:03;13.60;;;5.05;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:55:29;16.00;;;4.87;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T00:57:54;17.23;;;5.18;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:00:21;12.82;;;4.35;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:02:50;14.10;;;4.60;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:05:20;8.93;;;4.60;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:07:46;21.58;;;4.87;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:10:12;14.50;;;4.43;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:12:39;17.37;;;4.95;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:15:06;16.40;;;5.22;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:17:34;14.93;;;4.57;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:20:00;12.40;;;4.45;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:22:29;14.18;;;4.78;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:24:57;16.20;;;4.75;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:27:24;14.02;;;4.95;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:29:49;13.23;;;4.00;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:32:15;11.65;;;4.22;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:34:41;17.83;;;4.62;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:37:06;10.10;;;4.40;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:39:32;14.50;;;3.87;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:41:58;17.17;;;4.07;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:44:24;20.05;;;4.57;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:46:50;16.80;;;5.00;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:49:33;10.25;;;3.50;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:51:59;14.38;;;3.95;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:54:25;13.98;;;4.75;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:56:50;11.57;;;3.72;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T01:59:16;11.95;;;3.80;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:01:42;11.65;;;3.85;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:04:08;13.82;;;3.53;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:06:33;10.43;;;3.97;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:09:00;14.25;;;3.70;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:11:25;15.63;;;3.87;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:13:51;10.98;;;3.25;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:16:16;13.82;;;4.10;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:18:43;8.50;;;3.20;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:21:13;16.40;;;3.45;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:23:43;12.00;;;3.55;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:26:09;8.35;;;3.15;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:28:34;13.65;;;3.80;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:31:00;13.98;;;3.97;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:33:25;13.50;;;4.03;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:35:51;11.23;;;3.22;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:38:16;11.77;;;3.50;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:40:42;14.87;;;3.62;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:43:08;16.55;;;3.87;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:45:34;17.87;;;3.87;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:48:02;15.38;;;3.55;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:50:28;9.98;;;3.00;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:52:53;17.80;;;3.60;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:55:19;19.70;;;3.42;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T02:57:45;8.98;;;3.10;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:00:10;6.55;;;2.65;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:02:37;11.25;;;3.20;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:05:03;8.43;;;2.70;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:07:29;11.80;;;3.15;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:09:55;6.85;;;2.65;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:12:23;16.90;;;2.85;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:14:49;9.95;;;2.90;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:17:14;10.50;;;2.95;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:19:40;10.68;;;2.40;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:22:06;14.57;;;2.95;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:24:31;14.32;;;3.10;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:26:57;6.70;;;1.83;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:29:22;9.38;;;2.85;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:31:48;6.85;;;2.45;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:34:14;15.73;;;2.95;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:36:39;7.57;;;2.00;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:39:06;6.62;;;2.22;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:41:33;7.68;;;2.10;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:43:59;9.73;;;2.47;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:46:25;11.12;;;2.37;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:48:51;8.90;;;2.22;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:51:17;14.45;;;2.55;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:53:43;12.85;;;2.20;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:56:09;8.90;;;2.45;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T03:58:35;10.23;;;2.08;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:01:01;16.37;;;2.30;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:03:27;7.95;;;1.83;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:05:53;6.45;;;2.00;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:08:20;9.07;;;2.22;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:10:46;5.68;;;2.15;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:13:12;6.30;;;2.40;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:15:37;8.93;;;2.12;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:18:03;9.20;;;2.17;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:20:29;10.23;;;2.60;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:22:55;8.40;;;2.10;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:25:21;8.02;;;2.70;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:27:47;8.75;;;2.05;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:30:13;10.38;;;2.22;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:32:39;10.50;;;2.28;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:35:05;14.38;;;1.90;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:37:31;7.80;;;2.03;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:39:57;9.52;;;3.37;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:42:22;14.87;;;2.20;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:44:48;5.45;;;2.10;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:47:14;10.52;;;3.65;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:49:41;10.20;;;2.22;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:52:08;19.02;;;4.03;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:54:34;6.35;;;1.90;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:57:00;15.82;;;2.12;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T04:59:26;11.38;;;2.15;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:01:51;6.65;;;1.80;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:04:17;8.07;;;1.87;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:06:43;7.30;;;1.92;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:09:08;10.35;;;2.97;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:11:34;17.55;;;2.62;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:13:59;11.88;;;2.15;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:16:25;10.27;;;2.47;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:18:52;10.82;;;2.33;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:21:18;7.03;;;1.98;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:23:45;6.95;;;1.83;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:26:12;5.15;;;1.67;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:28:38;12.98;;;2.50;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:31:04;11.57;;;1.98;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:33:31;8.25;;;3.08;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:35:58;14.55;;;2.42;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:38:24;9.25;;;2.08;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:40:50;10.10;;;2.15;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:43:15;13.70;;;2.03;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:45:41;10.13;;;2.58;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:48:06;12.37;;;2.12;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:50:32;8.05;;;2.30;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:52:58;9.95;;;2.20;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:55:23;12.82;;;1.90;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T05:57:49;13.45;;;2.10;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T06:00:15;9.75;;;2.33;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T06:02:41;12.20;;;2.45;;
31722;SDS011;18796;53.35964861;-1.51730554;2020-03-06T06:05:06;9.02;;;2.00;;
