sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:01:18;12.30;;;5.78;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:03:45;9.77;;;5.40;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:06:11;9.75;;;6.03;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:08:36;11.38;;;6.28;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:11:03;12.55;;;5.50;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:13:30;11.00;;;5.50;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:15:57;11.80;;;5.68;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:18:22;9.90;;;5.25;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:20:49;12.88;;;6.00;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:23:19;14.87;;;6.40;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:25:45;26.98;;;7.00;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:28:10;26.42;;;6.85;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:30:36;40.33;;;5.95;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:33:02;21.70;;;6.50;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:35:29;17.33;;;6.07;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:37:57;18.45;;;5.85;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:40:23;14.77;;;5.62;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:42:49;12.93;;;5.60;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:45:15;13.85;;;6.30;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:47:41;16.00;;;5.80;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:50:09;18.35;;;6.20;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:52:37;11.80;;;5.05;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:55:03;12.30;;;5.55;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T00:57:33;9.77;;;5.35;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T01:00:00;10.85;;;5.28;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T01:02:32;17.25;;;5.97;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T01:05:01;18.12;;;8.65;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T01:07:26;21.50;;;11.65;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T01:09:52;29.75;;;15.13;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T01:12:17;40.85;;;20.45;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T01:14:43;52.85;;;25.90;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T01:17:10;65.72;;;29.95;;
28888;SDS011;16010;53.37012135;-1.49112582;2020-03-06T01:19:38;68.53;;;34.70;;
